id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total,id_campanha,canal,costo,fecha_inicio,fecha_fin
2933,smartphone,74.88,5.0,2024-10-20,electronica,374.4,81,TV,4.78,2024-09-28,2024-10-24
591,lampara de mesa,74.62,1.0,2024-10-21,decoracion,74.62,62,TV,4.51,2024-08-26,2024-10-07
620,adorno de pared,92.16,4.0,2024-10-21,decoracion,368.64,14,RRSS,4.16,2024-10-22,2024-12-21
680,adorno de pared,76.66,3.0,2024-10-21,decoracion,229.98001,14,RRSS,4.16,2024-10-22,2024-12-21
864,jarron decorativo,55.89,2.0,2024-10-21,decoracion,111.78,75,TV,4.1,2024-11-03,2024-12-25
1215,lavadora,91.79,10.0,2024-10-21,electrodomesticos,917.9,16,RRSS,3.56,2024-08-14,2024-09-20
1385,lavadora,111.51,3.0,2024-10-21,electrodomesticos,334.53,16,RRSS,3.56,2024-08-14,2024-09-20
18,rincon de plantas,37.09,3.0,2024-10-22,decoracion,111.270004,68,TV,5.81,2024-12-17,2025-02-14
776,cortinas,56.8,1.0,2024-10-22,decoracion,56.8,13,RRSS,5.22,2024-09-16,2024-10-15
942,cuadro decorativo,99.04,8.0,2024-10-22,decoracion,792.32,61,TV,5.3,2024-11-05,2024-12-23
1766,secadora,65.13,9.0,2024-10-22,electrodomesticos,586.17,33,EMAIL,3.8,2024-12-20,2025-01-07
1891,freidora electrica,112.96,6.0,2024-10-22,electrodomesticos,677.76,11,RRSS,5.27,2024-12-29,2025-01-21
2043,smartphone,30.55,4.0,2024-10-22,electronica,122.2,81,TV,4.78,2024-09-28,2024-10-24
2128,smartwatch,123.02,6.0,2024-10-22,electronica,738.12,25,RRSS,4.84,2024-11-23,2024-12-29
2472,televisor,67.41,1.0,2024-10-22,electronica,67.41,89,TV,4.98,2024-12-13,2025-02-08
2940,consola de videojuegos,34.04,6.0,2024-10-22,electronica,204.24,80,TV,4.64,2024-11-01,2024-11-20
596,cortinas,75.96,7.0,2024-10-23,decoracion,531.72,13,RRSS,5.22,2024-09-16,2024-10-15
1206,secadora,44.22,1.0,2024-10-23,electrodomesticos,44.22,33,EMAIL,3.8,2024-12-20,2025-01-07
1214,aspiradora,121.66,3.0,2024-10-23,electrodomesticos,364.98,70,TV,3.06,2024-12-13,2024-12-29
2051,parlantes bluetooth,49.4,9.0,2024-10-23,electronica,444.6,24,RRSS,6.0,2024-09-22,2024-10-26
2071,parlantes bluetooth,87.97,12.0,2024-10-23,electronica,1055.64,24,RRSS,6.0,2024-09-22,2024-10-26
2094,auriculares,118.97,5.0,2024-10-23,electronica,594.85,77,TV,4.99,2024-11-11,2024-12-06
2562,televisor,78.28,9.0,2024-10-23,electronica,704.52,89,TV,4.98,2024-12-13,2025-02-08
2914,auriculares,26.34,5.0,2024-10-23,electronica,131.7,77,TV,4.99,2024-11-11,2024-12-06
2965,auriculares,70.7,11.0,2024-10-23,electronica,777.69995,77,TV,4.99,2024-11-11,2024-12-06
1716,secadora,62.92,10.0,2024-10-24,electrodomesticos,629.19995,33,EMAIL,3.8,2024-12-20,2025-01-07
1925,lavadora,91.29,4.0,2024-10-24,electrodomesticos,365.16,16,RRSS,3.56,2024-08-14,2024-09-20
2183,smartphone,110.92,7.0,2024-10-24,electronica,776.44,81,TV,4.78,2024-09-28,2024-10-24
2783,smartphone,95.67,8.0,2024-10-24,electronica,765.36,81,TV,4.78,2024-09-28,2024-10-24
1014,aspiradora,106.17,12.0,2024-10-25,electrodomesticos,1274.04,70,TV,3.06,2024-12-13,2024-12-29
1357,horno electrico,76.9,11.0,2024-10-25,electrodomesticos,845.9,65,TV,3.08,2024-10-23,2024-12-11
1388,cafetera,88.66,1.0,2024-10-25,electrodomesticos,88.66,19,RRSS,5.7,2024-08-19,2024-09-15
2103,smartphone,44.04,10.0,2024-10-25,electronica,440.40002,81,TV,4.78,2024-09-28,2024-10-24
2132,televisor,117.96,7.0,2024-10-25,electronica,825.72,89,TV,4.98,2024-12-13,2025-02-08
2311,parlantes bluetooth,79.72,6.0,2024-10-25,electronica,478.32,24,RRSS,6.0,2024-09-22,2024-10-26
2607,camara digital,54.75,10.0,2024-10-25,electronica,547.5,48,EMAIL,6.84,2024-10-31,2024-12-09
2781,parlantes bluetooth,69.0,12.0,2024-10-25,electronica,828.0,24,RRSS,6.0,2024-09-22,2024-10-26
114,jarron decorativo,104.03,6.0,2024-10-26,decoracion,624.18,75,TV,4.1,2024-11-03,2024-12-25
690,adorno de pared,103.95,8.0,2024-10-26,decoracion,831.6,14,RRSS,4.16,2024-10-22,2024-12-21
853,espejo decorativo,87.21,7.0,2024-10-26,decoracion,610.47,23,RRSS,4.75,2024-08-28,2024-10-17
1354,aspiradora,55.17,4.0,2024-10-26,electrodomesticos,220.68,70,TV,3.06,2024-12-13,2024-12-29
1449,batidora,73.18,12.0,2024-10-26,electrodomesticos,878.16003,27,RRSS,4.52,2024-11-01,2024-12-08
1577,horno electrico,63.35,1.0,2024-10-26,electrodomesticos,63.35,65,TV,3.08,2024-10-23,2024-12-11
1676,secadora,88.46,9.0,2024-10-26,electrodomesticos,796.14,33,EMAIL,3.8,2024-12-20,2025-01-07
1733,microondas,33.38,11.0,2024-10-26,electrodomesticos,367.18002,86,TV,4.25,2024-09-25,2024-11-15
1987,horno electrico,113.12,6.0,2024-10-26,electrodomesticos,678.72003,65,TV,3.08,2024-10-23,2024-12-11
2198,smartwatch,78.65,7.0,2024-10-26,electronica,550.55,25,RRSS,4.84,2024-11-23,2024-12-29
2285,auriculares,57.38,1.0,2024-10-26,electronica,57.38,77,TV,4.99,2024-11-11,2024-12-06
2878,smartwatch,122.44,5.0,2024-10-26,electronica,612.2,25,RRSS,4.84,2024-11-23,2024-12-29
25,alfombra,38.69,1.0,2024-10-27,decoracion,38.69,28,RRSS,5.82,2024-11-27,2025-01-08
674,jarron decorativo,108.63,9.0,2024-10-27,decoracion,977.67,75,TV,4.1,2024-11-03,2024-12-25
755,alfombra,27.68,3.0,2024-10-27,decoracion,83.04,28,RRSS,5.82,2024-11-27,2025-01-08
835,alfombra,85.65,6.0,2024-10-27,decoracion,513.9,28,RRSS,5.82,2024-11-27,2025-01-08
1005,lavadora,44.34,3.0,2024-10-27,electrodomesticos,133.02,16,RRSS,3.56,2024-08-14,2024-09-20
1033,microondas,113.6,3.0,2024-10-27,electrodomesticos,340.8,86,TV,4.25,2024-09-25,2024-11-15
1092,heladera,99.93,6.0,2024-10-27,electrodomesticos,599.58,64,TV,4.38,2024-07-10,2024-08-09
1094,aspiradora,115.5,8.0,2024-10-27,electrodomesticos,924.0,70,TV,3.06,2024-12-13,2024-12-29
1349,batidora,100.89,5.0,2024-10-27,electrodomesticos,504.45,27,RRSS,4.52,2024-11-01,2024-12-08
1519,batidora,101.17,11.0,2024-10-27,electrodomesticos,1112.87,27,RRSS,4.52,2024-11-01,2024-12-08
1601,freidora electrica,32.54,11.0,2024-10-27,electrodomesticos,357.94,11,RRSS,5.27,2024-12-29,2025-01-21
2808,smartwatch,54.79,9.0,2024-10-27,electronica,493.11002,25,RRSS,4.84,2024-11-23,2024-12-29
343,espejo decorativo,50.49,4.0,2024-10-28,decoracion,201.96,23,RRSS,4.75,2024-08-28,2024-10-17
499,candelabro,108.91,2.0,2024-10-28,decoracion,217.82,9,RRSS,5.32,2024-10-08,2024-11-16
857,elementos de ceramica,91.06,8.0,2024-10-28,decoracion,728.48,52,EMAIL,5.74,2024-09-09,2024-09-30
1144,aspiradora,98.46,7.0,2024-10-28,electrodomesticos,689.22,70,TV,3.06,2024-12-13,2024-12-29
1487,horno electrico,102.75,9.0,2024-10-28,electrodomesticos,924.75,65,TV,3.08,2024-10-23,2024-12-11
1659,batidora,101.49,6.0,2024-10-28,electrodomesticos,608.94,27,RRSS,4.52,2024-11-01,2024-12-08
1911,freidora electrica,46.16,1.0,2024-10-28,electrodomesticos,46.16,11,RRSS,5.27,2024-12-29,2025-01-21
2217,camara digital,49.71,11.0,2024-10-28,electronica,546.81,48,EMAIL,6.84,2024-10-31,2024-12-09
657,elementos de ceramica,69.67,3.0,2024-10-29,decoracion,209.01,52,EMAIL,5.74,2024-09-09,2024-09-30
1556,secadora,117.97,3.0,2024-10-29,electrodomesticos,353.91,33,EMAIL,3.8,2024-12-20,2025-01-07
1930,plancha de vapor,64.2,5.0,2024-10-29,electrodomesticos,321.0,66,TV,4.69,2024-10-04,2024-10-23
2033,smartphone,29.94,11.0,2024-10-29,electronica,329.34,81,TV,4.78,2024-09-28,2024-10-24
2107,camara digital,64.14,3.0,2024-10-29,electronica,192.42,48,EMAIL,6.84,2024-10-31,2024-12-09
2529,proyector,92.21,4.0,2024-10-29,electronica,368.84,7,RRSS,5.57,2024-07-30,2024-08-16
2553,smartphone,78.89,3.0,2024-10-29,electronica,236.67,81,TV,4.78,2024-09-28,2024-10-24
2660,consola de videojuegos,124.46,4.0,2024-10-29,electronica,497.84,80,TV,4.64,2024-11-01,2024-11-20
2774,auriculares,37.77,7.0,2024-10-29,electronica,264.39,77,TV,4.99,2024-11-11,2024-12-06
190,adorno de pared,36.08,10.0,2024-10-30,decoracion,360.80002,14,RRSS,4.16,2024-10-22,2024-12-21
1395,lavadora,39.64,12.0,2024-10-30,electrodomesticos,475.68,16,RRSS,3.56,2024-08-14,2024-09-20
1403,microondas,91.18,1.0,2024-10-30,electrodomesticos,91.18,86,TV,4.25,2024-09-25,2024-11-15
1872,heladera,60.32,2.0,2024-10-30,electrodomesticos,120.64,64,TV,4.38,2024-07-10,2024-08-09
2081,parlantes bluetooth,94.89,10.0,2024-10-30,electronica,948.9,24,RRSS,6.0,2024-09-22,2024-10-26
2449,proyector,104.25,4.0,2024-10-30,electronica,417.0,7,RRSS,5.57,2024-07-30,2024-08-16
2536,laptop,120.96,1.0,2024-10-30,electronica,120.96,90,TV,5.62,2024-11-16,2025-01-13
47,elementos de ceramica,66.54,11.0,2024-10-31,decoracion,731.94,52,EMAIL,5.74,2024-09-09,2024-09-30
58,rincon de plantas,58.7,12.0,2024-10-31,decoracion,704.4,68,TV,5.81,2024-12-17,2025-02-14
346,cortinas,52.57,3.0,2024-10-31,decoracion,157.70999,13,RRSS,5.22,2024-09-16,2024-10-15
523,espejo decorativo,45.46,12.0,2024-10-31,decoracion,545.52,23,RRSS,4.75,2024-08-28,2024-10-17
539,candelabro,85.86,12.0,2024-10-31,decoracion,1030.3201,9,RRSS,5.32,2024-10-08,2024-11-16
2166,laptop,115.57,5.0,2024-10-31,electronica,577.85,90,TV,5.62,2024-11-16,2025-01-13
2178,smartwatch,104.12,8.0,2024-10-31,electronica,832.96,25,RRSS,4.84,2024-11-23,2024-12-29
2238,smartwatch,68.47,6.0,2024-10-31,electronica,410.82,25,RRSS,4.84,2024-11-23,2024-12-29
2483,smartphone,93.11,4.0,2024-10-31,electronica,372.44,81,TV,4.78,2024-09-28,2024-10-24
2817,camara digital,29.73,9.0,2024-10-31,electronica,267.57,48,EMAIL,6.84,2024-10-31,2024-12-09
2890,consola de videojuegos,105.99,5.0,2024-10-31,electronica,529.95,80,TV,4.64,2024-11-01,2024-11-20
4,jarron decorativo,64.12,12.0,2024-11-01,decoracion,769.44006,75,TV,4.1,2024-11-03,2024-12-25
284,jarron decorativo,43.09,7.0,2024-11-01,decoracion,301.63,75,TV,4.1,2024-11-03,2024-12-25
582,cuadro decorativo,61.67,10.0,2024-11-01,decoracion,616.69995,61,TV,5.3,2024-11-05,2024-12-23
2657,camara digital,30.79,8.0,2024-11-01,electronica,246.32,48,EMAIL,6.84,2024-10-31,2024-12-09
2736,laptop,113.88,1.0,2024-11-01,electronica,113.88,90,TV,5.62,2024-11-16,2025-01-13
5,alfombra,70.1,4.0,2024-11-02,decoracion,280.4,28,RRSS,5.82,2024-11-27,2025-01-08
102,cuadro decorativo,119.97,3.0,2024-11-02,decoracion,359.91,61,TV,5.3,2024-11-05,2024-12-23
605,alfombra,120.49,6.0,2024-11-02,decoracion,722.94,28,RRSS,5.82,2024-11-27,2025-01-08
773,espejo decorativo,64.35,8.0,2024-11-02,decoracion,514.8,23,RRSS,4.75,2024-08-28,2024-10-17
808,rincon de plantas,67.82,11.0,2024-11-02,decoracion,746.02,68,TV,5.81,2024-12-17,2025-02-14
1293,microondas,100.74,11.0,2024-11-02,electrodomesticos,1108.14,86,TV,4.25,2024-09-25,2024-11-15
1415,lavadora,29.44,10.0,2024-11-02,electrodomesticos,294.4,16,RRSS,3.56,2024-08-14,2024-09-20
1559,batidora,59.48,4.0,2024-11-02,electrodomesticos,237.92,27,RRSS,4.52,2024-11-01,2024-12-08
1780,plancha de vapor,119.0,1.0,2024-11-02,electrodomesticos,119.0,66,TV,4.69,2024-10-04,2024-10-23
1049,batidora,64.32,8.0,2024-11-03,electrodomesticos,514.56,27,RRSS,4.52,2024-11-01,2024-12-08
1420,plancha de vapor,100.54,6.0,2024-11-03,electrodomesticos,603.24,66,TV,4.69,2024-10-04,2024-10-23
610,adorno de pared,27.89,8.0,2024-11-04,decoracion,223.12,14,RRSS,4.16,2024-10-22,2024-12-21
1262,heladera,43.72,1.0,2024-11-04,electrodomesticos,43.72,64,TV,4.38,2024-07-10,2024-08-09
27,elementos de ceramica,112.53,11.0,2024-11-05,decoracion,1237.83,52,EMAIL,5.74,2024-09-09,2024-09-30
552,cuadro decorativo,88.67,11.0,2024-11-05,decoracion,975.37,61,TV,5.3,2024-11-05,2024-12-23
587,elementos de ceramica,33.98,9.0,2024-11-05,decoracion,305.82,52,EMAIL,5.74,2024-09-09,2024-09-30
642,cuadro decorativo,73.67,7.0,2024-11-05,decoracion,515.69,61,TV,5.3,2024-11-05,2024-12-23
1071,freidora electrica,71.74,2.0,2024-11-05,electrodomesticos,143.48,11,RRSS,5.27,2024-12-29,2025-01-21
1283,microondas,94.63,9.0,2024-11-05,electrodomesticos,851.67,86,TV,4.25,2024-09-25,2024-11-15
1466,secadora,85.31,5.0,2024-11-05,electrodomesticos,426.55,33,EMAIL,3.8,2024-12-20,2025-01-07
1810,plancha de vapor,70.67,11.0,2024-11-05,electrodomesticos,777.37,66,TV,4.69,2024-10-04,2024-10-23
142,cuadro decorativo,114.44,10.0,2024-11-06,decoracion,1144.4,61,TV,5.3,2024-11-05,2024-12-23
464,jarron decorativo,49.06,11.0,2024-11-06,decoracion,539.66003,75,TV,4.1,2024-11-03,2024-12-25
597,elementos de ceramica,96.57,8.0,2024-11-06,decoracion,772.56,52,EMAIL,5.74,2024-09-09,2024-09-30
634,jarron decorativo,45.62,4.0,2024-11-06,decoracion,182.48,75,TV,4.1,2024-11-03,2024-12-25
719,lampara de mesa,56.43,2.0,2024-11-06,decoracion,112.86,62,TV,4.51,2024-08-26,2024-10-07
758,rincon de plantas,29.0,10.0,2024-11-06,decoracion,290.0,68,TV,5.81,2024-12-17,2025-02-14
875,alfombra,36.34,5.0,2024-11-06,decoracion,181.7,28,RRSS,5.82,2024-11-27,2025-01-08
2412,televisor,108.45,8.0,2024-11-06,electronica,867.6,89,TV,4.98,2024-12-13,2025-02-08
263,espejo decorativo,103.07,6.0,2024-11-07,decoracion,618.42,23,RRSS,4.75,2024-08-28,2024-10-17
273,espejo decorativo,49.11,10.0,2024-11-07,decoracion,491.1,23,RRSS,4.75,2024-08-28,2024-10-17
825,alfombra,34.7,1.0,2024-11-07,decoracion,34.7,28,RRSS,5.82,2024-11-27,2025-01-08
862,cuadro decorativo,48.36,8.0,2024-11-07,decoracion,386.88,61,TV,5.3,2024-11-05,2024-12-23
1493,microondas,73.63,12.0,2024-11-07,electrodomesticos,883.55994,86,TV,4.25,2024-09-25,2024-11-15
1790,plancha de vapor,80.84,5.0,2024-11-07,electrodomesticos,404.19998,66,TV,4.69,2024-10-04,2024-10-23
1875,lavadora,58.04,6.0,2024-11-07,electrodomesticos,348.24,16,RRSS,3.56,2024-08-14,2024-09-20
2113,smartphone,119.26,2.0,2024-11-07,electronica,238.52,81,TV,4.78,2024-09-28,2024-10-24
2250,consola de videojuegos,78.68,11.0,2024-11-07,electronica,865.48,80,TV,4.64,2024-11-01,2024-11-20
2335,auriculares,108.76,8.0,2024-11-07,electronica,870.08,77,TV,4.99,2024-11-11,2024-12-06
2357,camara digital,49.9,1.0,2024-11-07,electronica,49.9,48,EMAIL,6.84,2024-10-31,2024-12-09
2401,parlantes bluetooth,65.49,11.0,2024-11-07,electronica,720.38995,24,RRSS,6.0,2024-09-22,2024-10-26
2909,proyector,108.21,12.0,2024-11-07,electronica,1298.52,7,RRSS,5.57,2024-07-30,2024-08-16
636,cortinas,46.09,1.0,2024-11-08,decoracion,46.09,13,RRSS,5.22,2024-09-16,2024-10-15
761,lampara de mesa,80.48,10.0,2024-11-08,decoracion,804.80005,62,TV,4.51,2024-08-26,2024-10-07
951,lampara de mesa,58.55,9.0,2024-11-08,decoracion,526.95,62,TV,4.51,2024-08-26,2024-10-07
1098,cafetera,45.95,7.0,2024-11-08,electrodomesticos,321.65,19,RRSS,5.7,2024-08-19,2024-09-15
1348,cafetera,111.7,10.0,2024-11-08,electrodomesticos,1117.0,19,RRSS,5.7,2024-08-19,2024-09-15
2351,parlantes bluetooth,115.66,3.0,2024-11-08,electronica,346.98,24,RRSS,6.0,2024-09-22,2024-10-26
2411,parlantes bluetooth,61.45,8.0,2024-11-08,electronica,491.6,24,RRSS,6.0,2024-09-22,2024-10-26
481,lampara de mesa,55.87,3.0,2024-11-09,decoracion,167.61,62,TV,4.51,2024-08-26,2024-10-07
576,cortinas,122.36,8.0,2024-11-09,decoracion,978.88,13,RRSS,5.22,2024-09-16,2024-10-15
861,lampara de mesa,66.88,4.0,2024-11-09,decoracion,267.52,62,TV,4.51,2024-08-26,2024-10-07
889,lampara de mesa,95.87,7.0,2024-11-09,decoracion,671.09,62,TV,4.51,2024-08-26,2024-10-07
1527,horno electrico,36.02,3.0,2024-11-09,electrodomesticos,108.06,65,TV,3.08,2024-10-23,2024-12-11
2507,camara digital,27.72,8.0,2024-11-09,electronica,221.76,48,EMAIL,6.84,2024-10-31,2024-12-09
2589,proyector,82.9,8.0,2024-11-09,electronica,663.2,7,RRSS,5.57,2024-07-30,2024-08-16
2850,consola de videojuegos,84.81,4.0,2024-11-09,electronica,339.24,80,TV,4.64,2024-11-01,2024-11-20
2908,smartwatch,78.63,4.0,2024-11-09,electronica,314.52,25,RRSS,4.84,2024-11-23,2024-12-29
327,elementos de ceramica,105.59,9.0,2024-11-10,decoracion,950.30994,52,EMAIL,5.74,2024-09-09,2024-09-30
1021,freidora electrica,49.62,6.0,2024-11-10,electrodomesticos,297.72,11,RRSS,5.27,2024-12-29,2025-01-21
1200,plancha de vapor,83.34,10.0,2024-11-10,electrodomesticos,833.39996,66,TV,4.69,2024-10-04,2024-10-23
1243,microondas,64.56,12.0,2024-11-10,electrodomesticos,774.72,86,TV,4.25,2024-09-25,2024-11-15
1619,batidora,96.56,3.0,2024-11-10,electrodomesticos,289.68,27,RRSS,4.52,2024-11-01,2024-12-08
2010,consola de videojuegos,51.13,2.0,2024-11-10,electronica,102.26,80,TV,4.64,2024-11-01,2024-11-20
2087,camara digital,35.44,3.0,2024-11-10,electronica,106.31999,48,EMAIL,6.84,2024-10-31,2024-12-09
2573,smartphone,91.52,7.0,2024-11-10,electronica,640.63995,81,TV,4.78,2024-09-28,2024-10-24
217,elementos de ceramica,47.48,2.0,2024-11-11,decoracion,94.96,52,EMAIL,5.74,2024-09-09,2024-09-30
272,cuadro decorativo,93.84,10.0,2024-11-11,decoracion,938.39996,61,TV,5.3,2024-11-05,2024-12-23
545,alfombra,43.63,1.0,2024-11-11,decoracion,43.63,28,RRSS,5.82,2024-11-27,2025-01-08
688,rincon de plantas,81.27,11.0,2024-11-11,decoracion,893.97,68,TV,5.81,2024-12-17,2025-02-14
1430,plancha de vapor,34.93,9.0,2024-11-11,electrodomesticos,314.37,66,TV,4.69,2024-10-04,2024-10-23
1497,horno electrico,83.3,10.0,2024-11-11,electrodomesticos,833.0,65,TV,3.08,2024-10-23,2024-12-11
1509,batidora,55.25,10.0,2024-11-11,electrodomesticos,552.5,27,RRSS,4.52,2024-11-01,2024-12-08
2060,consola de videojuegos,73.4,5.0,2024-11-11,electronica,367.0,80,TV,4.64,2024-11-01,2024-11-20
2263,smartphone,47.67,6.0,2024-11-11,electronica,286.02,81,TV,4.78,2024-09-28,2024-10-24
2558,smartwatch,63.94,7.0,2024-11-11,electronica,447.58,25,RRSS,4.84,2024-11-23,2024-12-29
2814,auriculares,89.91,9.0,2024-11-11,electronica,809.19006,77,TV,4.99,2024-11-11,2024-12-06
420,adorno de pared,65.0,4.0,2024-11-12,decoracion,260.0,14,RRSS,4.16,2024-10-22,2024-12-21
514,jarron decorativo,59.63,10.0,2024-11-12,decoracion,596.3,75,TV,4.1,2024-11-03,2024-12-25
544,jarron decorativo,29.63,5.0,2024-11-12,decoracion,148.15,75,TV,4.1,2024-11-03,2024-12-25
880,adorno de pared,105.74,10.0,2024-11-12,decoracion,1057.4,14,RRSS,4.16,2024-10-22,2024-12-21
1908,cafetera,55.91,3.0,2024-11-12,electrodomesticos,167.73,19,RRSS,5.7,2024-08-19,2024-09-15
655,alfombra,124.49,11.0,2024-11-13,decoracion,1369.39,28,RRSS,5.82,2024-11-27,2025-01-08
1111,freidora electrica,100.12,12.0,2024-11-13,electrodomesticos,1201.4401,11,RRSS,5.27,2024-12-29,2025-01-21
2118,smartwatch,99.5,5.0,2024-11-13,electronica,497.5,25,RRSS,4.84,2024-11-23,2024-12-29
2208,smartwatch,33.12,10.0,2024-11-13,electronica,331.19998,25,RRSS,4.84,2024-11-23,2024-12-29
36,cortinas,28.63,5.0,2024-11-14,decoracion,143.15,13,RRSS,5.22,2024-09-16,2024-10-15
316,cortinas,90.56,2.0,2024-11-14,decoracion,181.12,13,RRSS,5.22,2024-09-16,2024-10-15
885,alfombra,97.56,1.0,2024-11-14,decoracion,97.56,28,RRSS,5.82,2024-11-27,2025-01-08
1566,secadora,78.4,8.0,2024-11-14,electrodomesticos,627.2,33,EMAIL,3.8,2024-12-20,2025-01-07
1753,microondas,38.63,9.0,2024-11-14,electrodomesticos,347.67,86,TV,4.25,2024-09-25,2024-11-15
2316,laptop,78.67,3.0,2024-11-14,electronica,236.01,90,TV,5.62,2024-11-16,2025-01-13
2374,auriculares,55.05,12.0,2024-11-14,electronica,660.6,77,TV,4.99,2024-11-11,2024-12-06
2958,smartwatch,64.59,10.0,2024-11-14,electronica,645.89996,25,RRSS,4.84,2024-11-23,2024-12-29
671,lampara de mesa,66.33,7.0,2024-11-15,decoracion,464.31,62,TV,4.51,2024-08-26,2024-10-07
1462,heladera,121.56,12.0,2024-11-15,electrodomesticos,1458.72,64,TV,4.38,2024-07-10,2024-08-09
1463,microondas,70.42,10.0,2024-11-15,electrodomesticos,704.19995,86,TV,4.25,2024-09-25,2024-11-15
1517,horno electrico,41.23,8.0,2024-11-15,electrodomesticos,329.84,65,TV,3.08,2024-10-23,2024-12-11
1564,aspiradora,60.8,1.0,2024-11-15,electrodomesticos,60.8,70,TV,3.06,2024-12-13,2024-12-29
1621,freidora electrica,56.74,9.0,2024-11-15,electrodomesticos,510.66,11,RRSS,5.27,2024-12-29,2025-01-21
1749,batidora,107.07,9.0,2024-11-15,electrodomesticos,963.63,27,RRSS,4.52,2024-11-01,2024-12-08
1912,heladera,82.42,8.0,2024-11-15,electrodomesticos,659.36,64,TV,4.38,2024-07-10,2024-08-09
2727,camara digital,114.98,12.0,2024-11-15,electronica,1379.76,48,EMAIL,6.84,2024-10-31,2024-12-09
618,rincon de plantas,36.15,8.0,2024-11-16,decoracion,289.2,68,TV,5.81,2024-12-17,2025-02-14
944,jarron decorativo,98.76,1.0,2024-11-16,decoracion,98.76,75,TV,4.1,2024-11-03,2024-12-25
1015,lavadora,91.96,12.0,2024-11-16,electrodomesticos,1103.52,16,RRSS,3.56,2024-08-14,2024-09-20
1671,freidora electrica,106.34,8.0,2024-11-16,electrodomesticos,850.72,11,RRSS,5.27,2024-12-29,2025-01-21
2025,auriculares,42.93,2.0,2024-11-16,electronica,85.86,77,TV,4.99,2024-11-11,2024-12-06
2602,televisor,118.04,4.0,2024-11-16,electronica,472.16,89,TV,4.98,2024-12-13,2025-02-08
21,lampara de mesa,41.84,12.0,2024-11-17,decoracion,502.08002,62,TV,4.51,2024-08-26,2024-10-07
227,elementos de ceramica,32.11,11.0,2024-11-17,decoracion,353.21002,52,EMAIL,5.74,2024-09-09,2024-09-30
361,lampara de mesa,120.89,2.0,2024-11-17,decoracion,241.78,62,TV,4.51,2024-08-26,2024-10-07
757,elementos de ceramica,36.44,10.0,2024-11-17,decoracion,364.4,52,EMAIL,5.74,2024-09-09,2024-09-30
779,lampara de mesa,72.68,9.0,2024-11-17,decoracion,654.12,62,TV,4.51,2024-08-26,2024-10-07
1137,horno electrico,51.17,7.0,2024-11-17,electrodomesticos,358.19,65,TV,3.08,2024-10-23,2024-12-11
1165,lavadora,73.58,9.0,2024-11-17,electrodomesticos,662.22003,16,RRSS,3.56,2024-08-14,2024-09-20
1651,freidora electrica,78.73,10.0,2024-11-17,electrodomesticos,787.30005,11,RRSS,5.27,2024-12-29,2025-01-21
2074,auriculares,70.55,1.0,2024-11-17,electronica,70.55,77,TV,4.99,2024-11-11,2024-12-06
2631,parlantes bluetooth,66.84,11.0,2024-11-17,electronica,735.24,24,RRSS,6.0,2024-09-22,2024-10-26
2881,parlantes bluetooth,39.46,11.0,2024-11-17,electronica,434.06,24,RRSS,6.0,2024-09-22,2024-10-26
70,adorno de pared,105.42,12.0,2024-11-18,decoracion,1265.04,14,RRSS,4.16,2024-10-22,2024-12-21
371,lampara de mesa,110.45,12.0,2024-11-18,decoracion,1325.3999,62,TV,4.51,2024-08-26,2024-10-07
389,lampara de mesa,40.06,4.0,2024-11-18,decoracion,160.24,62,TV,4.51,2024-08-26,2024-10-07
431,lampara de mesa,98.3,6.0,2024-11-18,decoracion,589.80005,62,TV,4.51,2024-08-26,2024-10-07
883,espejo decorativo,32.09,8.0,2024-11-18,decoracion,256.72,23,RRSS,4.75,2024-08-28,2024-10-17
1142,heladera,62.61,3.0,2024-11-18,electrodomesticos,187.83,64,TV,4.38,2024-07-10,2024-08-09
1314,aspiradora,86.12,6.0,2024-11-18,electrodomesticos,516.72003,70,TV,3.06,2024-12-13,2024-12-29
1365,lavadora,74.74,1.0,2024-11-18,electrodomesticos,74.74,16,RRSS,3.56,2024-08-14,2024-09-20
1605,lavadora,57.74,1.0,2024-11-18,electrodomesticos,57.74,16,RRSS,3.56,2024-08-14,2024-09-20
1691,freidora electrica,49.47,12.0,2024-11-18,electrodomesticos,593.64,11,RRSS,5.27,2024-12-29,2025-01-21
1818,cafetera,116.81,1.0,2024-11-18,electrodomesticos,116.81,19,RRSS,5.7,2024-08-19,2024-09-15
1942,heladera,85.36,12.0,2024-11-18,electrodomesticos,1024.3201,64,TV,4.38,2024-07-10,2024-08-09
1991,freidora electrica,64.55,5.0,2024-11-18,electrodomesticos,322.75,11,RRSS,5.27,2024-12-29,2025-01-21
2274,auriculares,114.43,1.0,2024-11-18,electronica,114.43,77,TV,4.99,2024-11-11,2024-12-06
2441,parlantes bluetooth,55.81,4.0,2024-11-18,electronica,223.24,24,RRSS,6.0,2024-09-22,2024-10-26
2638,smartwatch,124.0,5.0,2024-11-18,electronica,620.0,25,RRSS,4.84,2024-11-23,2024-12-29
136,cortinas,31.5,7.0,2024-11-19,decoracion,220.5,13,RRSS,5.22,2024-09-16,2024-10-15
589,lampara de mesa,111.78,2.0,2024-11-19,decoracion,223.56,62,TV,4.51,2024-08-26,2024-10-07
801,lampara de mesa,72.15,9.0,2024-11-19,decoracion,649.35004,62,TV,4.51,2024-08-26,2024-10-07
