id_venta,producto,precio,cantidad,fecha_venta,categoria
771,lampara de mesa,51.51,2.0,2024-06-12,decoracion
1154,aspiradora,95.11,4.0,2024-06-12,electrodomesticos
1662,microondas,33.73,1.0,2024-06-12,electrodomesticos
2084,tablet,26.85,9.0,2024-06-12,electronica
2164,tablet,66.02,8.0,2024-06-12,electronica
2256,laptop,37.57,4.0,2024-06-12,electronica
2746,laptop,58.49,7.0,2024-06-12,electronica
191,lampara de mesa,60.73,1.0,2024-06-13,decoracion
350,adorno de pared,79.48,12.0,2024-06-13,decoracion
824,jarron decorativo,91.89,8.0,2024-06-13,decoracion
982,cuadro decorativo,34.89,10.0,2024-06-13,decoracion
1246,secadora,60.94,6.0,2024-06-13,electrodomesticos
2344,tablet,71.59,5.0,2024-06-13,electronica
2740,consola de videojuegos,88.36,5.0,2024-06-13,electronica
2754,tablet,61.6,3.0,2024-06-13,electronica
90,adorno de pared,119.3,2.0,2024-06-14,decoracion
764,jarron decorativo,45.94,10.0,2024-06-14,decoracion
1992,microondas,120.02,12.0,2024-06-14,electrodomesticos
2123,smartphone,32.32,6.0,2024-06-14,electronica
2377,camara digital,107.92,9.0,2024-06-14,electronica
2568,smartwatch,85.17,5.0,2024-06-14,electronica
2728,smartwatch,87.88,2.0,2024-06-14,electronica
2811,parlantes bluetooth,116.91,7.0,2024-06-14,electronica
208,rincon de plantas,107.88,10.0,2024-06-15,decoracion
1091,freidora electrica,70.6,7.0,2024-06-15,electrodomesticos
1535,lavadora,113.28,10.0,2024-06-15,electrodomesticos
2014,tablet,76.9,8.0,2024-06-15,electronica
2026,laptop,59.48,6.0,2024-06-15,electronica
143,espejo decorativo,101.88,9.0,2024-06-16,decoracion
187,elementos de ceramica,57.19,8.0,2024-06-16,decoracion
712,cuadro decorativo,103.02,2.0,2024-06-16,decoracion
1990,plancha de vapor,113.42,3.0,2024-06-16,electrodomesticos
2349,proyector,68.09,8.0,2024-06-16,electronica
2896,laptop,79.86,4.0,2024-06-16,electronica
485,alfombra,113.9,2.0,2024-06-17,decoracion
534,jarron decorativo,32.38,5.0,2024-06-17,decoracion
767,elementos de ceramica,40.69,11.0,2024-06-17,decoracion
1560,plancha de vapor,63.13,9.0,2024-06-17,electrodomesticos
261,lampara de mesa,124.14,7.0,2024-06-18,decoracion
344,jarron decorativo,67.71,1.0,2024-06-18,decoracion
358,rincon de plantas,63.41,7.0,2024-06-18,decoracion
625,alfombra,124.91,3.0,2024-06-18,decoracion
1288,cafetera,124.44,2.0,2024-06-18,electrodomesticos
2765,auriculares,63.93,8.0,2024-06-18,electronica
777,elementos de ceramica,62.21,1.0,2024-06-19,decoracion
1069,batidora,87.99,1.0,2024-06-19,electrodomesticos
1244,aspiradora,103.91,4.0,2024-06-19,electrodomesticos
1428,cafetera,63.53,11.0,2024-06-19,electrodomesticos
1722,microondas,31.78,3.0,2024-06-19,electrodomesticos
2120,consola de videojuegos,99.63,6.0,2024-06-19,electronica
2455,auriculares,91.06,3.0,2024-06-19,electronica
388,rincon de plantas,80.35,12.0,2024-06-20,decoracion
1018,cafetera,121.43,1.0,2024-06-20,electrodomesticos
1628,cafetera,30.58,2.0,2024-06-20,electrodomesticos
2127,camara digital,70.38,12.0,2024-06-20,electronica
2516,laptop,91.36,7.0,2024-06-20,electronica
410,adorno de pared,109.64,3.0,2024-06-21,decoracion
1350,plancha de vapor,105.68,5.0,2024-06-21,electrodomesticos
1547,horno electrico,95.83,2.0,2024-06-21,electrodomesticos
1843,microondas,72.0,11.0,2024-06-21,electrodomesticos
2290,consola de videojuegos,115.96,7.0,2024-06-21,electronica
267,elementos de ceramica,58.78,11.0,2024-06-22,decoracion
330,adorno de pared,60.02,6.0,2024-06-22,decoracion
966,cortinas,51.43,10.0,2024-06-22,decoracion
1196,secadora,32.4,3.0,2024-06-22,electrodomesticos
2324,tablet,45.82,9.0,2024-06-22,electronica
416,cortinas,83.58,3.0,2024-06-23,decoracion
756,cortinas,107.29,4.0,2024-06-23,decoracion
834,jarron decorativo,78.01,4.0,2024-06-23,decoracion
1084,aspiradora,119.83,7.0,2024-06-23,electrodomesticos
1442,microondas,81.76,5.0,2024-06-23,electrodomesticos
2192,televisor,104.46,12.0,2024-06-23,electronica
2461,parlantes bluetooth,73.92,11.0,2024-06-23,electronica
383,espejo decorativo,119.48,7.0,2024-06-24,decoracion
578,rincon de plantas,36.07,9.0,2024-06-24,decoracion
603,espejo decorativo,104.42,11.0,2024-06-24,decoracion
1172,microondas,73.91,12.0,2024-06-24,electrodomesticos
1291,freidora electrica,56.86,1.0,2024-06-24,electrodomesticos
1833,microondas,42.14,2.0,2024-06-24,electrodomesticos
1858,cafetera,30.27,4.0,2024-06-24,electrodomesticos
2091,parlantes bluetooth,83.6,10.0,2024-06-24,electronica
2158,smartwatch,89.15,1.0,2024-06-24,electronica
287,elementos de ceramica,47.43,2.0,2024-06-25,decoracion
1192,microondas,66.39,12.0,2024-06-25,electrodomesticos
1541,freidora electrica,37.62,5.0,2024-06-25,electrodomesticos
1825,lavadora,93.71,1.0,2024-06-25,electrodomesticos
2057,camara digital,109.29,10.0,2024-06-25,electronica
2254,tablet,110.94,6.0,2024-06-25,electronica
2328,smartwatch,27.13,3.0,2024-06-25,electronica
2512,televisor,52.92,9.0,2024-06-25,electronica
179,lampara de mesa,120.58,1.0,2024-06-26,decoracion
489,lampara de mesa,111.2,10.0,2024-06-26,decoracion
677,elementos de ceramica,93.29,9.0,2024-06-26,decoracion
815,alfombra,124.88,7.0,2024-06-26,decoracion
1335,lavadora,36.86,6.0,2024-06-26,electrodomesticos
1712,microondas,55.83,2.0,2024-06-26,electrodomesticos
1931,freidora electrica,82.9,5.0,2024-06-26,electrodomesticos
2499,proyector,66.51,1.0,2024-06-26,electronica
2700,consola de videojuegos,39.68,12.0,2024-06-26,electronica
146,cortinas,68.55,9.0,2024-06-27,decoracion
283,espejo decorativo,89.21,2.0,2024-06-27,decoracion
711,lampara de mesa,66.24,1.0,2024-06-27,decoracion
831,lampara de mesa,70.23,12.0,2024-06-27,decoracion
1083,microondas,26.82,3.0,2024-06-27,electrodomesticos
1549,batidora,106.44,6.0,2024-06-27,electrodomesticos
2884,tablet,94.72,4.0,2024-06-27,electronica
71,lampara de mesa,97.07,2.0,2024-06-28,decoracion
916,cortinas,50.83,1.0,2024-06-28,decoracion
1448,cafetera,44.0,4.0,2024-06-28,electrodomesticos
1668,cafetera,111.39,12.0,2024-06-28,electrodomesticos
2730,consola de videojuegos,87.79,2.0,2024-06-28,electronica
2743,smartphone,91.42,9.0,2024-06-28,electronica
2836,laptop,64.0,10.0,2024-06-28,electronica
2919,proyector,46.95,6.0,2024-06-28,electronica
10,adorno de pared,44.65,10.0,2024-06-29,decoracion
125,alfombra,92.8,2.0,2024-06-29,decoracion
502,cuadro decorativo,120.85,10.0,2024-06-29,decoracion
1390,plancha de vapor,45.61,8.0,2024-06-29,electrodomesticos
1826,secadora,109.43,9.0,2024-06-29,electrodomesticos
2008,smartwatch,34.81,9.0,2024-06-29,electronica
2024,tablet,61.79,6.0,2024-06-29,electronica
2259,proyector,35.94,2.0,2024-06-29,electronica
2747,camara digital,106.28,7.0,2024-06-29,electronica
2932,televisor,66.39,5.0,2024-06-29,electronica
411,lampara de mesa,52.72,4.0,2024-06-30,decoracion
846,cortinas,123.89,8.0,2024-06-30,decoracion
994,jarron decorativo,93.88,4.0,2024-06-30,decoracion
1107,horno electrico,62.25,3.0,2024-06-30,electrodomesticos
1927,horno electrico,70.29,12.0,2024-06-30,electrodomesticos
2006,laptop,86.67,3.0,2024-06-30,electronica
2741,parlantes bluetooth,112.71,6.0,2024-06-30,electronica
2771,parlantes bluetooth,117.61,2.0,2024-06-30,electronica
363,espejo decorativo,119.02,1.0,2024-07-01,decoracion
585,alfombra,72.74,3.0,2024-07-01,decoracion
2394,tablet,74.88,11.0,2024-07-01,electronica
2525,auriculares,78.62,11.0,2024-07-01,electronica
2744,auriculares,70.61,1.0,2024-07-01,electronica
2787,camara digital,79.77,2.0,2024-07-01,electronica
443,espejo decorativo,65.59,1.0,2024-07-02,decoracion
735,alfombra,47.63,5.0,2024-07-02,decoracion
795,alfombra,124.05,10.0,2024-07-02,decoracion
1011,freidora electrica,79.07,7.0,2024-07-02,electrodomesticos
1296,secadora,65.21,10.0,2024-07-02,electrodomesticos
1799,batidora,29.22,2.0,2024-07-02,electrodomesticos
1998,cafetera,101.11,7.0,2024-07-02,electrodomesticos
2343,smartphone,68.49,11.0,2024-07-02,electronica
2358,smartwatch,118.54,3.0,2024-07-02,electronica
2906,laptop,99.78,12.0,2024-07-02,electronica
2968,smartwatch,92.79,1.0,2024-07-02,electronica
352,cuadro decorativo,85.72,5.0,2024-07-03,decoracion
865,alfombra,80.74,6.0,2024-07-03,decoracion
1058,cafetera,52.48,6.0,2024-07-03,electrodomesticos
1292,microondas,115.46,2.0,2024-07-03,electrodomesticos
1958,cafetera,115.8,12.0,2024-07-03,electrodomesticos
2756,laptop,86.43,12.0,2024-07-03,electronica
2770,consola de videojuegos,60.92,8.0,2024-07-03,electronica
165,alfombra,110.83,2.0,2024-07-04,decoracion
360,adorno de pared,67.02,9.0,2024-07-04,decoracion
516,cortinas,38.35,7.0,2024-07-04,decoracion
1937,horno electrico,37.32,7.0,2024-07-04,electrodomesticos
1941,freidora electrica,72.66,2.0,2024-07-04,electrodomesticos
2237,camara digital,29.68,11.0,2024-07-04,electronica
335,alfombra,38.03,1.0,2024-07-05,decoracion
931,lampara de mesa,35.86,9.0,2024-07-05,decoracion
979,lampara de mesa,76.68,2.0,2024-07-05,decoracion
1072,microondas,93.79,1.0,2024-07-05,electrodomesticos
1147,horno electrico,56.79,11.0,2024-07-05,electrodomesticos
1805,lavadora,72.8,2.0,2024-07-05,electrodomesticos
2265,auriculares,82.56,12.0,2024-07-05,electronica
513,espejo decorativo,112.7,11.0,2024-07-06,decoracion
716,cortinas,89.27,4.0,2024-07-06,decoracion
838,rincon de plantas,32.18,4.0,2024-07-06,decoracion
1770,plancha de vapor,80.83,9.0,2024-07-06,electrodomesticos
1792,microondas,70.37,6.0,2024-07-06,electrodomesticos
2861,parlantes bluetooth,67.09,6.0,2024-07-06,electronica
215,alfombra,73.11,3.0,2024-07-07,decoracion
354,jarron decorativo,63.61,3.0,2024-07-07,decoracion
569,lampara de mesa,78.36,12.0,2024-07-07,decoracion
827,elementos de ceramica,97.35,5.0,2024-07-07,decoracion
965,alfombra,75.3,4.0,2024-07-07,decoracion
986,cortinas,111.39,10.0,2024-07-07,decoracion
1112,microondas,41.19,5.0,2024-07-07,electrodomesticos
1355,lavadora,114.24,9.0,2024-07-07,electrodomesticos
1903,microondas,101.57,8.0,2024-07-07,electrodomesticos
1936,secadora,117.68,12.0,2024-07-07,electrodomesticos
2666,laptop,44.22,1.0,2024-07-07,electronica
2910,consola de videojuegos,122.48,7.0,2024-07-07,electronica
233,espejo decorativo,106.52,5.0,2024-07-08,decoracion
796,cortinas,71.33,6.0,2024-07-08,decoracion
2889,proyector,32.99,7.0,2024-07-08,electronica
228,rincon de plantas,56.12,2.0,2024-07-09,decoracion
268,rincon de plantas,82.16,10.0,2024-07-09,decoracion
526,cortinas,38.63,12.0,2024-07-09,decoracion
622,cuadro decorativo,108.93,4.0,2024-07-09,decoracion
941,lampara de mesa,58.97,12.0,2024-07-09,decoracion
1180,plancha de vapor,42.61,2.0,2024-07-09,electrodomesticos
1675,lavadora,70.34,6.0,2024-07-09,electrodomesticos
2239,proyector,35.83,5.0,2024-07-09,electronica
2293,smartphone,115.15,4.0,2024-07-09,electronica
2466,laptop,97.07,1.0,2024-07-09,electronica
2604,auriculares,106.41,3.0,2024-07-09,electronica
2719,proyector,94.86,7.0,2024-07-09,electronica
154,jarron decorativo,121.5,11.0,2024-07-10,decoracion
790,adorno de pared,89.14,5.0,2024-07-10,decoracion
2579,proyector,115.5,6.0,2024-07-10,electronica
96,cortinas,59.9,9.0,2024-07-11,decoracion
307,elementos de ceramica,95.51,7.0,2024-07-11,decoracion
769,candelabro,113.28,2.0,2024-07-11,decoracion
858,rincon de plantas,84.64,11.0,2024-07-11,decoracion
1746,secadora,52.03,5.0,2024-07-11,electrodomesticos
1884,aspiradora,94.69,4.0,2024-07-11,electrodomesticos
1899,batidora,83.64,1.0,2024-07-11,electrodomesticos
2053,smartphone,115.95,4.0,2024-07-11,electronica
2143,smartphone,74.56,1.0,2024-07-11,electronica
2997,smartwatch,47.71,3.0,2024-07-11,electronica
61,lampara de mesa,86.92,11.0,2024-07-12,decoracion
291,lampara de mesa,48.57,4.0,2024-07-12,decoracion
463,espejo decorativo,27.65,11.0,2024-07-12,decoracion
1306,secadora,69.81,6.0,2024-07-12,electrodomesticos
1427,horno electrico,33.55,11.0,2024-07-12,electrodomesticos
1525,lavadora,34.53,10.0,2024-07-12,electrodomesticos
1536,secadora,69.11,6.0,2024-07-12,electrodomesticos
55,alfombra,53.54,12.0,2024-07-13,decoracion
241,lampara de mesa,62.35,3.0,2024-07-13,decoracion
691,lampara de mesa,111.59,2.0,2024-07-13,decoracion
1123,microondas,46.62,7.0,2024-07-13,electrodomesticos
1755,lavadora,36.52,9.0,2024-07-13,electrodomesticos
1985,lavadora,93.3,2.0,2024-07-13,electrodomesticos
1997,horno electrico,81.81,5.0,2024-07-13,electrodomesticos
2425,auriculares,99.13,7.0,2024-07-13,electronica
2469,proyector,52.56,8.0,2024-07-13,electronica
2927,camara digital,103.18,9.0,2024-07-13,electronica
964,jarron decorativo,43.3,7.0,2024-07-14,decoracion
1078,cafetera,38.47,1.0,2024-07-14,electrodomesticos
2247,camara digital,28.06,7.0,2024-07-14,electronica
2495,auriculares,107.82,4.0,2024-07-14,electronica
2911,parlantes bluetooth,63.27,2.0,2024-07-14,electronica
105,alfombra,43.53,9.0,2024-07-15,decoracion
149,candelabro,29.77,9.0,2024-07-15,decoracion
173,espejo decorativo,96.39,6.0,2024-07-15,decoracion
783,espejo decorativo,80.56,7.0,2024-07-15,decoracion
1373,microondas,86.33,2.0,2024-07-15,electrodomesticos
1494,aspiradora,82.5,6.0,2024-07-15,electrodomesticos
1533,microondas,71.18,9.0,2024-07-15,electrodomesticos
1604,aspiradora,99.9,8.0,2024-07-15,electrodomesticos
2625,auriculares,77.33,6.0,2024-07-15,electronica
2991,televisor,92.33,4.0,2024-07-15,electronica
63,espejo decorativo,57.27,11.0,2024-07-16,decoracion
200,adorno de pared,110.4,5.0,2024-07-16,decoracion
201,lampara de mesa,58.19,1.0,2024-07-16,decoracion
298,rincon de plantas,29.59,12.0,2024-07-16,decoracion
1037,horno electrico,120.58,8.0,2024-07-16,electrodomesticos
1795,lavadora,83.14,8.0,2024-07-16,electrodomesticos
1824,aspiradora,44.78,12.0,2024-07-16,electrodomesticos
1926,secadora,42.19,2.0,2024-07-16,electrodomesticos
2280,consola de videojuegos,108.67,3.0,2024-07-16,electronica
129,candelabro,85.59,5.0,2024-07-17,decoracion
1047,horno electrico,96.67,3.0,2024-07-17,electrodomesticos
1135,lavadora,55.01,12.0,2024-07-17,electrodomesticos
1653,microondas,124.64,9.0,2024-07-17,electrodomesticos
1862,microondas,51.41,6.0,2024-07-17,electrodomesticos
1910,plancha de vapor,75.65,5.0,2024-07-17,electrodomesticos
1947,horno electrico,54.93,7.0,2024-07-17,electrodomesticos
2570,consola de videojuegos,122.81,6.0,2024-07-17,electronica
2643,smartphone,97.36,1.0,2024-07-17,electronica
369,candelabro,72.98,11.0,2024-07-18,decoracion
1170,plancha de vapor,30.39,11.0,2024-07-18,electrodomesticos
1237,horno electrico,35.48,8.0,2024-07-18,electrodomesticos
1614,aspiradora,56.92,7.0,2024-07-18,electrodomesticos
1663,microondas,60.51,10.0,2024-07-18,electrodomesticos
1714,aspiradora,75.51,12.0,2024-07-18,electrodomesticos
2834,auriculares,65.34,4.0,2024-07-18,electronica
2855,auriculares,57.89,2.0,2024-07-18,electronica
155,alfombra,79.26,10.0,2024-07-19,decoracion
157,elementos de ceramica,48.72,12.0,2024-07-19,decoracion
2350,consola de videojuegos,90.18,4.0,2024-07-19,electronica
2555,auriculares,37.08,1.0,2024-07-19,electronica
2567,camara digital,47.38,6.0,2024-07-19,electronica
2954,auriculares,86.93,7.0,2024-07-19,electronica
37,elementos de ceramica,38.64,1.0,2024-07-20,decoracion
87,elementos de ceramica,38.79,3.0,2024-07-20,decoracion
391,lampara de mesa,56.98,2.0,2024-07-20,decoracion
488,rincon de plantas,114.92,1.0,2024-07-20,decoracion
1157,horno electrico,56.94,4.0,2024-07-20,electrodomesticos
1333,microondas,95.29,8.0,2024-07-20,electrodomesticos
1364,aspiradora,68.72,11.0,2024-07-20,electrodomesticos
1909,batidora,124.45,5.0,2024-07-20,electrodomesticos
2184,auriculares,31.39,2.0,2024-07-20,electronica
2326,laptop,52.68,11.0,2024-07-20,electronica
2484,auriculares,76.32,10.0,2024-07-20,electronica
2866,laptop,47.15,1.0,2024-07-20,electronica
77,elementos de ceramica,121.49,8.0,2024-07-21,decoracion
1195,lavadora,88.93,5.0,2024-07-21,electrodomesticos
1402,microondas,80.75,9.0,2024-07-21,electrodomesticos
1491,freidora electrica,48.86,1.0,2024-07-21,electrodomesticos
2314,auriculares,68.94,9.0,2024-07-21,electronica
2362,televisor,58.05,11.0,2024-07-21,electronica
2596,laptop,52.44,4.0,2024-07-21,electronica
121,lampara de mesa,60.27,9.0,2024-07-22,decoracion
258,rincon de plantas,52.21,9.0,2024-07-22,decoracion
870,adorno de pared,85.11,4.0,2024-07-22,decoracion
1249,batidora,79.15,10.0,2024-07-22,electrodomesticos
2799,proyector,97.23,8.0,2024-07-22,electronica
12,cuadro decorativo,59.33,1.0,2024-07-23,decoracion
602,cuadro decorativo,76.58,11.0,2024-07-23,decoracion
1444,aspiradora,118.58,2.0,2024-07-23,electrodomesticos
1847,horno electrico,113.06,6.0,2024-07-23,electrodomesticos
2221,parlantes bluetooth,64.92,2.0,2024-07-23,electronica
2397,camara digital,56.77,4.0,2024-07-23,electronica
2524,auriculares,74.77,7.0,2024-07-23,electronica
554,jarron decorativo,97.67,7.0,2024-07-24,decoracion
1016,secadora,28.8,12.0,2024-07-24,electrodomesticos
1397,horno electrico,63.21,2.0,2024-07-24,electrodomesticos
1575,lavadora,47.7,9.0,2024-07-24,electrodomesticos
1745,lavadora,92.94,8.0,2024-07-24,electrodomesticos
1816,secadora,47.25,4.0,2024-07-24,electrodomesticos
2023,smartphone,105.76,12.0,2024-07-24,electronica
2070,consola de videojuegos,39.85,6.0,2024-07-24,electronica
2593,smartphone,123.47,7.0,2024-07-24,electronica
32,cuadro decorativo,26.37,6.0,2024-07-25,decoracion
309,candelabro,77.84,8.0,2024-07-25,decoracion
321,lampara de mesa,54.66,7.0,2024-07-25,decoracion
473,espejo decorativo,83.21,1.0,2024-07-25,decoracion
1220,plancha de vapor,74.88,1.0,2024-07-25,electrodomesticos
1231,freidora electrica,98.69,3.0,2024-07-25,electrodomesticos
1279,batidora,42.67,10.0,2024-07-25,electrodomesticos
2709,proyector,108.23,6.0,2024-07-25,electronica
2891,parlantes bluetooth,31.28,12.0,2024-07-25,electronica
3000,parlantes bluetooth,78.55,11.0,2024-07-25,electronica
1242,microondas,70.09,9.0,2024-07-26,electrodomesticos
2301,parlantes bluetooth,61.21,9.0,2024-07-26,electronica
2390,consola de videojuegos,108.3,4.0,2024-07-26,electronica
2561,parlantes bluetooth,28.91,1.0,2024-07-26,electronica
2712,televisor,57.13,8.0,2024-07-26,electronica
2857,camara digital,102.7,10.0,2024-07-26,electronica
2901,parlantes bluetooth,93.37,10.0,2024-07-26,electronica
290,adorno de pared,100.5,12.0,2024-07-27,decoracion
1827,horno electrico,97.56,9.0,2024-07-27,electrodomesticos
1829,batidora,96.16,1.0,2024-07-27,electrodomesticos
2045,auriculares,94.17,5.0,2024-07-27,electronica
2518,smartwatch,114.56,3.0,2024-07-27,electronica
2853,smartphone,69.68,1.0,2024-07-27,electronica
631,lampara de mesa,111.73,5.0,2024-07-28,decoracion
1213,microondas,57.17,5.0,2024-07-28,electrodomesticos
1506,secadora,98.85,11.0,2024-07-28,electrodomesticos
1561,freidora electrica,88.22,12.0,2024-07-28,electrodomesticos
1811,freidora electrica,50.06,3.0,2024-07-28,electrodomesticos
2159,proyector,38.48,6.0,2024-07-28,electronica
2491,parlantes bluetooth,123.5,9.0,2024-07-28,electronica
2786,laptop,123.95,11.0,2024-07-28,electronica
571,lampara de mesa,82.77,9.0,2024-07-29,decoracion
845,alfombra,46.7,3.0,2024-07-29,decoracion
1375,lavadora,78.13,5.0,2024-07-29,electrodomesticos
1413,microondas,39.87,11.0,2024-07-29,electrodomesticos
1505,lavadora,78.11,12.0,2024-07-29,electrodomesticos
1915,lavadora,106.83,12.0,2024-07-29,electrodomesticos
791,lampara de mesa,32.02,6.0,2024-07-30,decoracion
826,cortinas,61.22,1.0,2024-07-30,decoracion
1317,horno electrico,62.18,1.0,2024-07-30,electrodomesticos
1723,microondas,103.6,9.0,2024-07-30,electrodomesticos
2054,tablet,96.64,9.0,2024-07-30,electronica
2318,smartwatch,122.04,9.0,2024-07-30,electronica
2372,televisor,36.05,7.0,2024-07-30,electronica
2475,auriculares,78.96,1.0,2024-07-30,electronica
2628,smartwatch,97.44,7.0,2024-07-30,electronica
2722,televisor,61.6,11.0,2024-07-30,electronica
2762,televisor,107.05,11.0,2024-07-30,electronica
1068,cafetera,26.3,1.0,2024-07-31,electrodomesticos
1458,cafetera,86.92,3.0,2024-07-31,electrodomesticos
1475,lavadora,103.8,10.0,2024-07-31,electrodomesticos
1944,aspiradora,55.59,1.0,2024-07-31,electrodomesticos
2130,consola de videojuegos,41.12,6.0,2024-07-31,electronica
2225,auriculares,66.16,7.0,2024-07-31,electronica
2408,smartwatch,101.54,5.0,2024-07-31,electronica
2488,smartwatch,71.56,5.0,2024-07-31,electronica
139,candelabro,114.3,2.0,2024-08-01,decoracion
423,espejo decorativo,115.45,4.0,2024-08-01,decoracion
533,espejo decorativo,94.06,6.0,2024-08-01,decoracion
860,adorno de pared,49.28,9.0,2024-08-01,decoracion
1155,lavadora,109.09,3.0,2024-08-01,electrodomesticos
1331,freidora electrica,116.97,2.0,2024-08-01,electrodomesticos
1854,aspiradora,103.99,8.0,2024-08-01,electrodomesticos
2050,consola de videojuegos,88.73,12.0,2024-08-01,electronica
2439,proyector,59.08,3.0,2024-08-01,electronica
2452,televisor,83.17,8.0,2024-08-01,electronica
2592,televisor,106.91,2.0,2024-08-01,electronica
2641,parlantes bluetooth,47.01,11.0,2024-08-01,electronica
535,alfombra,115.82,1.0,2024-08-02,decoracion
692,cuadro decorativo,76.69,2.0,2024-08-02,decoracion
1002,microondas,62.61,8.0,2024-08-02,electrodomesticos
1208,cafetera,54.34,4.0,2024-08-02,electrodomesticos
1278,cafetera,67.33,8.0,2024-08-02,electrodomesticos
1483,microondas,69.18,7.0,2024-08-02,electrodomesticos
1902,microondas,75.91,3.0,2024-08-02,electrodomesticos
2216,laptop,116.31,11.0,2024-08-02,electronica
2880,consola de videojuegos,79.76,12.0,2024-08-02,electronica
2937,camara digital,96.88,6.0,2024-08-02,electronica
174,jarron decorativo,52.5,3.0,2024-08-03,decoracion
525,alfombra,29.53,12.0,2024-08-03,decoracion
528,rincon de plantas,83.39,6.0,2024-08-03,decoracion
1398,cafetera,26.98,10.0,2024-08-03,electrodomesticos
1531,freidora electrica,43.88,9.0,2024-08-03,electrodomesticos
1717,horno electrico,88.26,8.0,2024-08-03,electrodomesticos
2093,smartphone,70.7,7.0,2024-08-03,electronica
2514,tablet,79.99,10.0,2024-08-03,electronica
2563,smartphone,90.19,1.0,2024-08-03,electronica
2737,camara digital,60.78,8.0,2024-08-03,electronica
264,jarron decorativo,53.14,5.0,2024-08-04,decoracion
372,cuadro decorativo,124.83,6.0,2024-08-04,decoracion
748,rincon de plantas,115.76,3.0,2024-08-04,decoracion
1013,microondas,67.16,1.0,2024-08-04,electrodomesticos
1019,batidora,73.65,10.0,2024-08-04,electrodomesticos
1438,cafetera,111.47,8.0,2024-08-04,electrodomesticos
1661,freidora electrica,88.82,2.0,2024-08-04,electrodomesticos
1775,lavadora,114.48,6.0,2024-08-04,electrodomesticos
2114,tablet,64.99,3.0,2024-08-04,electronica
2336,laptop,42.58,9.0,2024-08-04,electronica
2578,smartwatch,26.11,7.0,2024-08-04,electronica
2620,consola de videojuegos,51.74,7.0,2024-08-04,electronica
2717,camara digital,70.28,6.0,2024-08-04,electronica
2800,consola de videojuegos,121.62,2.0,2024-08-04,electronica
1174,aspiradora,69.14,8.0,2024-08-05,electrodomesticos
1405,lavadora,68.06,10.0,2024-08-05,electrodomesticos
2042,televisor,44.97,4.0,2024-08-05,electronica
2549,proyector,69.11,11.0,2024-08-05,electronica
2729,proyector,56.29,11.0,2024-08-05,electronica
2790,consola de videojuegos,83.7,1.0,2024-08-05,electronica
1312,microondas,118.1,10.0,2024-08-06,electrodomesticos
1419,batidora,60.56,1.0,2024-08-06,electrodomesticos
1500,plancha de vapor,29.66,12.0,2024-08-06,electrodomesticos
1683,microondas,120.94,2.0,2024-08-06,electrodomesticos
1757,horno electrico,34.07,8.0,2024-08-06,electrodomesticos
2299,proyector,78.69,2.0,2024-08-06,electronica
843,espejo decorativo,32.8,12.0,2024-08-07,decoracion
1017,horno electrico,114.97,8.0,2024-08-07,electrodomesticos
1284,aspiradora,31.94,7.0,2024-08-07,electrodomesticos
2249,proyector,78.26,9.0,2024-08-07,electronica
2922,televisor,115.66,12.0,2024-08-07,electronica
1406,secadora,113.35,8.0,2024-08-08,electrodomesticos
1580,plancha de vapor,103.76,7.0,2024-08-08,electrodomesticos
1725,lavadora,38.16,6.0,2024-08-08,electrodomesticos
1922,microondas,58.19,6.0,2024-08-08,electrodomesticos
2815,auriculares,117.07,12.0,2024-08-08,electronica
2839,proyector,41.28,12.0,2024-08-08,electronica
586,cortinas,31.36,7.0,2024-08-09,decoracion
739,candelabro,36.73,11.0,2024-08-09,decoracion
1202,microondas,119.25,11.0,2024-08-09,electrodomesticos
1654,aspiradora,83.9,1.0,2024-08-09,electrodomesticos
1809,batidora,42.42,4.0,2024-08-09,electrodomesticos
2798,smartwatch,56.58,12.0,2024-08-09,electronica
2989,televisor,79.99,4.0,2024-08-09,electronica
295,alfombra,38.83,10.0,2024-08-10,decoracion
1259,batidora,71.83,12.0,2024-08-10,electrodomesticos
2076,laptop,111.86,2.0,2024-08-10,electronica
2078,smartwatch,107.98,8.0,2024-08-10,electronica
2186,laptop,55.27,5.0,2024-08-10,electronica
289,candelabro,52.41,1.0,2024-08-11,decoracion
1289,batidora,76.71,7.0,2024-08-11,electrodomesticos
1695,lavadora,50.81,2.0,2024-08-11,electrodomesticos
2153,smartphone,31.39,4.0,2024-08-11,electronica
2622,televisor,109.28,8.0,2024-08-11,electronica
2665,auriculares,120.36,2.0,2024-08-11,electronica
126,cortinas,113.78,1.0,2024-08-12,decoracion
148,rincon de plantas,105.27,6.0,2024-08-12,decoracion
246,cortinas,57.72,7.0,2024-08-12,decoracion
700,adorno de pared,41.59,1.0,2024-08-12,decoracion
938,rincon de plantas,83.79,4.0,2024-08-12,decoracion
1678,cafetera,66.74,11.0,2024-08-12,electrodomesticos
1801,freidora electrica,60.25,3.0,2024-08-12,electrodomesticos
2139,proyector,119.08,3.0,2024-08-12,electronica
2257,camara digital,55.52,2.0,2024-08-12,electronica
101,lampara de mesa,40.25,12.0,2024-08-13,decoracion
1299,batidora,93.1,3.0,2024-08-13,electrodomesticos
1514,aspiradora,82.69,3.0,2024-08-13,electrodomesticos
1589,batidora,36.18,7.0,2024-08-13,electrodomesticos
2016,laptop,44.12,10.0,2024-08-13,electronica
